cluster,week,hour,count,avg_priority,anomaly,is_anomaly,top_junction,risk_score
2,47,2,100,2.33,-1,1,BTP051 - Safina Plaza Junction,7.16
32,14,5,99,2.0,-1,1,No Junction,5.61
75,46,6,99,2.0,-1,1,"BTP070 - Cholurpalya Junction, Magadi Road",7.02
125,1,23,99,2.0,-1,1,No Junction,5.12
32,5,4,99,2.0,-1,1,No Junction,5.61
18,51,22,99,2.0303030303030303,-1,1,BTP032 - Windsor Circle,6.5
4,3,3,99,2.4646464646464645,-1,1,BTP027 - Modi Bridge Junction,6.39
10,50,22,99,2.0505050505050506,-1,1,No Junction,6.81
1,52,20,99,3.0454545454545454,-1,1,BTP082 - KR Market Junction,7.55
1,5,2,99,2.1515151515151514,-1,1,BTP082 - KR Market Junction,7.55
2,6,6,99,2.4444444444444446,-1,1,BTP051 - Safina Plaza Junction,7.16
1,6,21,98,2.0306122448979593,-1,1,BTP082 - KR Market Junction,7.55
2,10,3,98,2.193877551020408,-1,1,BTP051 - Safina Plaza Junction,7.16
18,52,22,98,2.0,-1,1,BTP032 - Windsor Circle,6.5
4,1,1,97,2.0,-1,1,BTP027 - Modi Bridge Junction,6.39
1,9,6,97,2.154639175257732,-1,1,BTP082 - KR Market Junction,7.55
32,4,4,97,2.0,-1,1,No Junction,5.61
1,13,6,97,2.0309278350515463,-1,1,BTP082 - KR Market Junction,7.55
10,49,0,97,2.0309278350515463,-1,1,No Junction,6.81
2,7,6,97,2.0309278350515463,-1,1,BTP051 - Safina Plaza Junction,7.16
2,7,2,97,2.247422680412371,-1,1,BTP051 - Safina Plaza Junction,7.16
32,6,5,97,2.0,-1,1,No Junction,5.61
2,12,5,96,2.6458333333333335,-1,1,BTP051 - Safina Plaza Junction,7.16
4,13,2,96,2.0,-1,1,BTP027 - Modi Bridge Junction,6.39
1,7,1,96,2.0,-1,1,BTP082 - KR Market Junction,7.55
4,2,3,96,2.0,-1,1,BTP027 - Modi Bridge Junction,6.39
16,49,4,96,4.875,-1,1,No Junction,7.12
32,46,4,96,2.03125,-1,1,No Junction,5.61
10,3,23,96,2.4479166666666665,-1,1,No Junction,6.81
10,11,21,96,4.833333333333333,-1,1,No Junction,6.81
2,50,6,96,2.15625,-1,1,BTP051 - Safina Plaza Junction,7.16
1,48,7,96,3.0,-1,1,BTP082 - KR Market Junction,7.55
32,48,5,96,2.0,-1,1,No Junction,5.61
32,5,22,96,2.0,-1,1,No Junction,5.61
2,51,4,96,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
10,2,0,95,2.0631578947368423,-1,1,No Junction,6.81
6,14,18,95,6.078947368421052,-1,1,No Junction,8.06
2,50,0,95,2.0631578947368423,-1,1,BTP051 - Safina Plaza Junction,7.16
2,13,8,95,3.0,-1,1,BTP051 - Safina Plaza Junction,7.16
1,3,20,94,3.095744680851064,-1,1,BTP082 - KR Market Junction,7.55
70,11,23,94,2.127659574468085,-1,1,BTP020 - Hosahalli Metro Station,6.34
2,9,2,94,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
4,49,0,93,2.0,-1,1,BTP027 - Modi Bridge Junction,6.39
2,51,2,93,2.032258064516129,-1,1,BTP051 - Safina Plaza Junction,7.16
4,51,3,93,2.032258064516129,-1,1,BTP027 - Modi Bridge Junction,6.39
1,7,22,93,2.0,-1,1,BTP082 - KR Market Junction,7.55
32,11,5,93,2.0,-1,1,No Junction,5.61
1,7,23,93,2.129032258064516,-1,1,BTP082 - KR Market Junction,7.55
1,9,21,93,2.0,-1,1,BTP082 - KR Market Junction,7.55
1,51,1,93,2.0,-1,1,BTP082 - KR Market Junction,7.55
17,10,7,93,3.0,-1,1,No Junction,7.53
10,50,23,93,2.3225806451612905,-1,1,No Junction,6.81
32,12,5,92,2.032608695652174,-1,1,No Junction,5.61
10,3,0,92,2.8260869565217392,-1,1,No Junction,6.81
4,7,5,92,2.0652173913043477,-1,1,BTP027 - Modi Bridge Junction,6.39
10,50,2,92,3.0652173913043477,-1,1,No Junction,6.81
61,8,6,91,2.0,-1,1,No Junction,6.06
10,3,21,91,2.5714285714285716,-1,1,No Junction,6.81
10,13,3,91,2.1538461538461537,-1,1,No Junction,6.81
2,13,7,91,3.197802197802198,-1,1,BTP051 - Safina Plaza Junction,7.16
32,47,5,90,2.0,-1,1,No Junction,5.61
4,48,2,90,2.0,-1,1,BTP027 - Modi Bridge Junction,6.39
1,13,17,89,3.0,-1,1,BTP082 - KR Market Junction,7.55
1,12,20,89,3.404494382022472,-1,1,BTP082 - KR Market Junction,7.55
70,5,3,89,2.303370786516854,-1,1,BTP020 - Hosahalli Metro Station,6.34
32,6,4,89,2.044943820224719,-1,1,No Junction,5.61
10,8,5,89,4.629213483146067,-1,1,No Junction,6.81
23,8,23,89,2.0224719101123596,-1,1,No Junction,7.54
1,1,7,89,3.050561797752809,-1,1,BTP082 - KR Market Junction,7.55
10,3,2,89,3.1123595505617976,-1,1,No Junction,6.81
2,5,4,89,2.269662921348315,-1,1,BTP051 - Safina Plaza Junction,7.16
61,52,5,89,2.0,-1,1,No Junction,6.06
2,14,2,89,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
34,52,4,88,2.0,-1,1,No Junction,5.13
10,2,5,88,4.204545454545454,-1,1,No Junction,6.81
2,11,7,88,3.2386363636363638,-1,1,BTP051 - Safina Plaza Junction,7.16
1,9,1,88,2.034090909090909,-1,1,BTP082 - KR Market Junction,7.55
2,9,3,88,2.034090909090909,-1,1,BTP051 - Safina Plaza Junction,7.16
2,5,5,88,2.034090909090909,-1,1,BTP051 - Safina Plaza Junction,7.16
1,6,2,87,2.2758620689655173,-1,1,BTP082 - KR Market Junction,7.55
2,1,8,87,3.0517241379310347,-1,1,BTP051 - Safina Plaza Junction,7.16
18,6,21,87,2.0,-1,1,BTP032 - Windsor Circle,6.5
32,8,4,87,2.0344827586206895,-1,1,No Junction,5.61
1,13,22,87,2.0689655172413794,-1,1,BTP082 - KR Market Junction,7.55
32,9,5,86,2.058139534883721,-1,1,No Junction,5.61
32,7,5,86,2.116279069767442,-1,1,No Junction,5.61
32,48,4,86,2.0,-1,1,No Junction,5.61
6,10,19,86,5.8604651162790695,-1,1,No Junction,8.06
4,51,2,85,2.0,-1,1,BTP027 - Modi Bridge Junction,6.39
1,49,7,85,3.0352941176470587,-1,1,BTP082 - KR Market Junction,7.55
18,47,22,85,2.0352941176470587,-1,1,BTP032 - Windsor Circle,6.5
70,5,1,85,2.3176470588235296,-1,1,BTP020 - Hosahalli Metro Station,6.34
32,13,5,85,2.070588235294118,-1,1,No Junction,5.61
70,48,3,84,2.0,-1,1,BTP020 - Hosahalli Metro Station,6.34
2,4,3,84,2.0714285714285716,-1,1,BTP051 - Safina Plaza Junction,7.16
61,6,4,84,2.0,-1,1,No Junction,6.06
10,1,3,84,2.607142857142857,-1,1,No Junction,6.81
10,10,4,83,2.6987951807228914,-1,1,No Junction,6.81
10,1,23,83,2.891566265060241,-1,1,No Junction,6.81
176,7,6,83,2.0,-1,1,No Junction,5.91
30,5,6,83,2.0,-1,1,"BTP016 - 5th Main Road, RPC Layout",6.74
176,48,6,83,2.0,-1,1,No Junction,5.91
35,3,4,83,2.0,-1,1,BTP211 - Central Street Junction,7.52
1,9,18,83,3.0,-1,1,BTP082 - KR Market Junction,7.55
2,2,7,83,3.0,-1,1,BTP051 - Safina Plaza Junction,7.16
4,14,2,83,2.0,-1,1,BTP027 - Modi Bridge Junction,6.39
2,8,6,82,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
1,2,7,82,3.6951219512195124,-1,1,BTP082 - KR Market Junction,7.55
61,13,6,82,2.0,-1,1,No Junction,6.06
2,49,6,82,2.0365853658536586,-1,1,BTP051 - Safina Plaza Junction,7.16
41,14,21,82,2.0,-1,1,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",7.39
61,10,7,82,3.0,-1,1,No Junction,6.06
1,45,2,82,2.073170731707317,-1,1,BTP082 - KR Market Junction,7.55
61,3,6,82,2.182926829268293,-1,1,No Junction,6.06
32,8,2,82,2.0,-1,1,No Junction,5.61
6,10,18,82,5.597560975609756,-1,1,No Junction,8.06
4,3,2,81,2.0,-1,1,BTP027 - Modi Bridge Junction,6.39
32,2,3,81,2.0,-1,1,No Junction,5.61
44,49,0,81,2.0,-1,1,No Junction,5.28
35,4,6,81,2.1604938271604937,-1,1,BTP211 - Central Street Junction,7.52
1,12,22,80,2.0,-1,1,BTP082 - KR Market Junction,7.55
10,47,4,80,2.1875,-1,1,No Junction,6.81
32,48,0,80,2.0,-1,1,No Junction,5.61
176,7,5,80,2.0,-1,1,No Junction,5.91
23,8,22,80,2.0,-1,1,No Junction,7.54
10,5,21,80,4.0125,-1,1,No Junction,6.81
70,2,3,79,2.2658227848101267,-1,1,BTP020 - Hosahalli Metro Station,6.34
107,3,21,79,2.0,-1,1,No Junction,4.94
10,10,0,79,3.1139240506329116,-1,1,No Junction,6.81
10,11,3,79,2.5569620253164556,-1,1,No Junction,6.81
10,5,0,79,3.0126582278481013,-1,1,No Junction,6.81
32,1,5,79,2.0,-1,1,No Junction,5.61
1,4,22,79,2.050632911392405,-1,1,BTP082 - KR Market Junction,7.55
75,5,4,79,2.0,-1,1,"BTP070 - Cholurpalya Junction, Magadi Road",7.02
16,49,3,78,4.641025641025641,-1,1,No Junction,7.12
2,5,6,78,2.2435897435897436,-1,1,BTP051 - Safina Plaza Junction,7.16
1,6,22,78,2.0,-1,1,BTP082 - KR Market Junction,7.55
17,7,8,78,3.0,-1,1,No Junction,7.53
10,3,3,78,4.282051282051282,-1,1,No Junction,6.81
30,47,23,78,2.0,-1,1,"BTP016 - 5th Main Road, RPC Layout",6.74
125,3,5,78,2.0,-1,1,No Junction,5.12
2,10,6,78,2.076923076923077,-1,1,BTP051 - Safina Plaza Junction,7.16
70,46,4,78,2.0,-1,1,BTP020 - Hosahalli Metro Station,6.34
70,51,2,78,2.2051282051282053,-1,1,BTP020 - Hosahalli Metro Station,6.34
4,51,23,77,2.0,-1,1,BTP027 - Modi Bridge Junction,6.39
1,14,22,77,2.038961038961039,-1,1,BTP082 - KR Market Junction,7.55
4,52,4,77,2.051948051948052,-1,1,BTP027 - Modi Bridge Junction,6.39
4,7,2,77,2.74025974025974,-1,1,BTP027 - Modi Bridge Junction,6.39
70,49,23,77,2.038961038961039,-1,1,BTP020 - Hosahalli Metro Station,6.34
61,14,3,77,2.3506493506493507,-1,1,No Junction,6.06
2,6,7,77,3.9935064935064934,-1,1,BTP051 - Safina Plaza Junction,7.16
4,13,3,77,3.051948051948052,-1,1,BTP027 - Modi Bridge Junction,6.39
1,47,18,77,3.292207792207792,-1,1,BTP082 - KR Market Junction,7.55
10,8,1,77,2.168831168831169,-1,1,No Junction,6.81
125,4,23,77,2.0,-1,1,No Junction,5.12
1,12,0,77,2.155844155844156,-1,1,BTP082 - KR Market Junction,7.55
30,51,21,77,2.3896103896103895,-1,1,"BTP016 - 5th Main Road, RPC Layout",6.74
4,6,2,76,2.1184210526315788,-1,1,BTP027 - Modi Bridge Junction,6.39
70,51,22,76,2.0,-1,1,BTP020 - Hosahalli Metro Station,6.34
10,2,4,76,2.526315789473684,-1,1,No Junction,6.81
2,47,6,76,2.1184210526315788,-1,1,BTP051 - Safina Plaza Junction,7.16
32,5,5,75,2.0,-1,1,No Junction,5.61
32,51,2,75,2.0533333333333332,-1,1,No Junction,5.61
1,5,21,75,2.08,-1,1,BTP082 - KR Market Junction,7.55
1,51,21,75,2.28,-1,1,BTP082 - KR Market Junction,7.55
1,47,7,75,3.18,-1,1,BTP082 - KR Market Junction,7.55
10,4,23,75,2.0,-1,1,No Junction,6.81
1,10,16,75,2.2133333333333334,-1,1,BTP082 - KR Market Junction,7.55
4,51,1,75,2.0,-1,1,BTP027 - Modi Bridge Junction,6.39
1,52,22,74,2.445945945945946,-1,1,BTP082 - KR Market Junction,7.55
32,47,3,74,2.0,-1,1,No Junction,5.61
1,45,22,74,2.0,-1,1,BTP082 - KR Market Junction,7.55
32,12,23,74,2.027027027027027,-1,1,No Junction,5.61
2,11,6,74,2.7972972972972974,-1,1,BTP051 - Safina Plaza Junction,7.16
35,4,3,74,2.22972972972973,-1,1,BTP211 - Central Street Junction,7.52
10,9,23,74,2.0,-1,1,No Junction,6.81
2,47,1,74,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
4,48,1,73,2.0,-1,1,BTP027 - Modi Bridge Junction,6.39
4,8,4,73,2.164383561643836,-1,1,BTP027 - Modi Bridge Junction,6.39
4,5,1,73,2.0,-1,1,BTP027 - Modi Bridge Junction,6.39
4,52,0,73,2.041095890410959,-1,1,BTP027 - Modi Bridge Junction,6.39
121,13,1,73,3.0547945205479454,-1,1,No Junction,7.7
4,50,2,73,2.0,-1,1,BTP027 - Modi Bridge Junction,6.39
4,48,3,72,2.0,-1,1,BTP027 - Modi Bridge Junction,6.39
2,6,2,72,2.5416666666666665,-1,1,BTP051 - Safina Plaza Junction,7.16
2,51,5,72,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
17,9,7,72,3.0,-1,1,No Junction,7.53
4,9,5,72,2.0,-1,1,BTP027 - Modi Bridge Junction,6.39
2,5,7,72,3.7708333333333335,-1,1,BTP051 - Safina Plaza Junction,7.16
70,49,2,72,2.0833333333333335,-1,1,BTP020 - Hosahalli Metro Station,6.34
30,5,7,72,3.0,-1,1,"BTP016 - 5th Main Road, RPC Layout",6.74
30,51,6,72,2.0,-1,1,"BTP016 - 5th Main Road, RPC Layout",6.74
4,47,1,72,2.0,-1,1,BTP027 - Modi Bridge Junction,6.39
1,4,21,71,2.0,-1,1,BTP082 - KR Market Junction,7.55
4,14,3,71,2.0,-1,1,BTP027 - Modi Bridge Junction,6.39
35,4,8,71,3.0,-1,1,BTP211 - Central Street Junction,7.52
23,9,2,71,2.0,-1,1,No Junction,7.54
2,8,4,71,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
4,4,3,71,2.0422535211267605,-1,1,BTP027 - Modi Bridge Junction,6.39
61,1,5,71,2.0422535211267605,-1,1,No Junction,6.06
75,4,6,71,2.0422535211267605,-1,1,"BTP070 - Cholurpalya Junction, Magadi Road",7.02
1,8,21,71,2.0422535211267605,-1,1,BTP082 - KR Market Junction,7.55
2,12,6,71,2.5492957746478875,-1,1,BTP051 - Safina Plaza Junction,7.16
22,1,21,71,2.0422535211267605,-1,1,No Junction,5.69
23,10,6,71,2.0,-1,1,No Junction,7.54
1,48,8,70,3.0428571428571427,-1,1,BTP082 - KR Market Junction,7.55
30,47,5,70,2.0,-1,1,"BTP016 - 5th Main Road, RPC Layout",6.74
70,5,22,70,2.0,-1,1,BTP020 - Hosahalli Metro Station,6.34
1,51,7,70,3.0,-1,1,BTP082 - KR Market Junction,7.55
32,4,3,70,2.0,-1,1,No Junction,5.61
2,45,5,70,2.0,-1,1,BTP051 - Safina Plaza Junction,7.16
16,1,1,70,5.042857142857143,-1,1,No Junction,7.12
1,8,1,70,2.0,-1,1,BTP082 - KR Market Junction,7.55
1,50,21,70,2.2142857142857144,-1,1,BTP082 - KR Market Junction,7.55
32,46,3,69,2.0434782608695654,-1,1,No Junction,5.61
10,47,3,69,2.652173913043478,-1,1,No Junction,6.81
61,14,4,69,2.130434782608696,-1,1,No Junction,6.06
32,4,5,69,2.0869565217391304,-1,1,No Junction,5.61
20,52,3,69,5.420289855072464,-1,1,No Junction,7.2
61,52,2,69,3.739130434782609,-1,1,No Junction,6.06
2,14,6,69,2.246376811594203,-1,1,BTP051 - Safina Plaza Junction,7.16
1,7,7,68,3.0661764705882355,-1,1,BTP082 - KR Market Junction,7.55
35,4,5,68,2.176470588235294,-1,1,BTP211 - Central Street Junction,7.52
61,4,3,68,3.4558823529411766,-1,1,No Junction,6.06
2,9,8,68,3.2426470588235294,-1,1,BTP051 - Safina Plaza Junction,7.16
10,2,3,68,2.2205882352941178,-1,1,No Junction,6.81
35,1,4,68,2.073529411764706,-1,1,BTP211 - Central Street Junction,7.52
1,11,17,68,3.9926470588235294,-1,1,BTP082 - KR Market Junction,7.55
4,7,4,68,3.4705882352941178,-1,1,BTP027 - Modi Bridge Junction,6.39
2,10,7,67,3.111940298507463,-1,1,BTP051 - Safina Plaza Junction,7.16
2,12,2,67,2.044776119402985,-1,1,BTP051 - Safina Plaza Junction,7.16
1,46,7,67,3.291044776119403,-1,1,BTP082 - KR Market Junction,7.55
10,51,0,66,2.5606060606060606,-1,1,No Junction,6.81
1,45,20,66,3.0,-1,1,BTP082 - KR Market Junction,7.55
1,52,8,66,3.0,-1,1,BTP082 - KR Market Junction,7.55
44,8,5,66,2.0454545454545454,-1,1,No Junction,5.28
2,49,2,66,2.484848484848485,-1,1,BTP051 - Safina Plaza Junction,7.16
20,51,7,66,3.3636363636363638,-1,1,No Junction,7.2
2,4,8,66,3.0,-1,1,BTP051 - Safina Plaza Junction,7.16
1,49,8,65,3.9692307692307693,-1,1,BTP082 - KR Market Junction,7.55
10,2,1,65,2.046153846153846,-1,1,No Junction,6.81
17,46,7,65,3.0692307692307694,-1,1,No Junction,7.53
16,5,23,65,4.384615384615385,-1,1,No Junction,7.12
1,7,17,65,3.0692307692307694,-1,1,BTP082 - KR Market Junction,7.55
4,7,21,65,2.046153846153846,-1,1,BTP027 - Modi Bridge Junction,6.39
2,9,7,64,3.09375,-1,1,BTP051 - Safina Plaza Junction,7.16
1,6,7,64,3.0,-1,1,BTP082 - KR Market Junction,7.55
41,3,19,64,3.0,-1,1,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",7.39
32,14,3,64,2.15625,-1,1,No Junction,5.61
61,12,3,64,2.1875,-1,1,No Junction,6.06
75,11,6,63,2.380952380952381,-1,1,"BTP070 - Cholurpalya Junction, Magadi Road",7.02
1,2,8,63,3.0,-1,1,BTP082 - KR Market Junction,7.55
1,6,8,63,3.0,-1,1,BTP082 - KR Market Junction,7.55
44,14,2,63,2.5238095238095237,-1,1,No Junction,5.28
61,52,3,62,4.467741935483871,-1,1,No Junction,6.06
35,52,2,62,2.0483870967741935,-1,1,BTP211 - Central Street Junction,7.52
1,7,21,61,2.19672131147541,-1,1,BTP082 - KR Market Junction,7.55
35,3,2,61,2.098360655737705,-1,1,BTP211 - Central Street Junction,7.52
1,13,8,61,3.0737704918032787,-1,1,BTP082 - KR Market Junction,7.55
23,1,19,61,5.459016393442623,-1,1,No Junction,7.54
1,50,7,60,3.2,-1,1,BTP082 - KR Market Junction,7.55
61,51,4,60,2.1,-1,1,No Junction,6.06
61,8,7,60,3.075,-1,1,No Junction,6.06
6,9,19,60,6.45,-1,1,No Junction,8.06
10,11,1,59,6.135593220338983,-1,1,No Junction,6.81
35,46,4,59,2.152542372881356,-1,1,BTP211 - Central Street Junction,7.52
10,7,5,59,4.254237288135593,-1,1,No Junction,6.81
10,10,5,59,2.9322033898305087,-1,1,No Junction,6.81
10,8,22,59,2.288135593220339,-1,1,No Junction,6.81
35,46,6,59,2.2542372881355934,-1,1,BTP211 - Central Street Junction,7.52
795,1,1,59,5.0,-1,1,No Junction,5.92
10,1,0,59,2.1186440677966103,-1,1,No Junction,6.81
6,47,19,59,3.0762711864406778,-1,1,No Junction,8.06
2,12,4,59,3.016949152542373,-1,1,BTP051 - Safina Plaza Junction,7.16
35,13,3,58,2.396551724137931,-1,1,BTP211 - Central Street Junction,7.52
23,10,23,58,2.413793103448276,-1,1,No Junction,7.54
32,2,5,58,2.103448275862069,-1,1,No Junction,5.61
23,9,23,58,2.1551724137931036,-1,1,No Junction,7.54
30,6,21,58,2.4655172413793105,-1,1,"BTP016 - 5th Main Road, RPC Layout",6.74
2,3,8,57,3.0789473684210527,-1,1,BTP051 - Safina Plaza Junction,7.16
121,7,19,56,5.866071428571429,-1,1,No Junction,7.7
121,2,19,56,5.330357142857143,-1,1,No Junction,7.7
75,2,7,56,3.080357142857143,-1,1,"BTP070 - Cholurpalya Junction, Magadi Road",7.02
16,10,3,56,5.178571428571429,-1,1,No Junction,7.12
35,4,4,56,2.5357142857142856,-1,1,BTP211 - Central Street Junction,7.52
6,3,19,55,4.009090909090909,-1,1,No Junction,8.06
1,3,7,55,3.0,-1,1,BTP082 - KR Market Junction,7.55
2,14,7,55,3.2181818181818183,-1,1,BTP051 - Safina Plaza Junction,7.16
10,7,23,55,4.2727272727272725,-1,1,No Junction,6.81
1,50,8,55,3.1363636363636362,-1,1,BTP082 - KR Market Junction,7.55
1,47,8,55,3.081818181818182,-1,1,BTP082 - KR Market Junction,7.55
61,4,8,55,3.0,-1,1,No Junction,6.06
2,46,8,54,3.75,-1,1,BTP051 - Safina Plaza Junction,7.16
2,14,8,54,3.5555555555555554,-1,1,BTP051 - Safina Plaza Junction,7.16
35,2,8,53,4.669811320754717,-1,1,BTP211 - Central Street Junction,7.52
121,51,1,53,3.4150943396226414,-1,1,No Junction,7.7
75,52,8,53,3.0,-1,1,"BTP070 - Cholurpalya Junction, Magadi Road",7.02
2,4,7,53,3.0,-1,1,BTP051 - Safina Plaza Junction,7.16
2,3,9,53,3.0,-1,1,BTP051 - Safina Plaza Junction,7.16
2,7,8,53,3.0849056603773586,-1,1,BTP051 - Safina Plaza Junction,7.16
8,2,9,53,3.0,-1,1,No Junction,7.19
2,15,5,53,2.849056603773585,-1,1,BTP051 - Safina Plaza Junction,7.16
18,52,20,53,3.0,-1,1,BTP032 - Windsor Circle,6.5
1,52,7,53,3.0,-1,1,BTP082 - KR Market Junction,7.55
27,52,22,52,4.884615384615385,-1,1,No Junction,6.72
23,8,19,52,3.2596153846153846,-1,1,No Junction,7.54
2,48,9,52,3.0,-1,1,BTP051 - Safina Plaza Junction,7.16
10,51,1,52,2.769230769230769,-1,1,No Junction,6.81
1,10,17,52,3.8365384615384617,-1,1,BTP082 - KR Market Junction,7.55
6,9,18,51,5.264705882352941,-1,1,No Junction,8.06
1,4,7,51,3.088235294117647,-1,1,BTP082 - KR Market Junction,7.55
86,6,7,51,3.0,-1,1,No Junction,7.47
35,4,7,51,3.323529411764706,-1,1,BTP211 - Central Street Junction,7.52
176,9,7,50,3.0,-1,1,No Junction,5.91
72,8,22,50,4.52,-1,1,No Junction,7.35
2,3,7,50,3.66,-1,1,BTP051 - Safina Plaza Junction,7.16
2,2,8,50,3.0,-1,1,BTP051 - Safina Plaza Junction,7.16
4,13,23,50,2.64,-1,1,BTP027 - Modi Bridge Junction,6.39
35,3,9,50,4.26,-1,1,BTP211 - Central Street Junction,7.52
144,46,7,50,3.0,-1,1,No Junction,5.67
124,12,20,50,3.0,-1,1,No Junction,7.28
4,49,6,50,2.54,-1,1,BTP027 - Modi Bridge Junction,6.39
23,52,6,50,2.58,-1,1,No Junction,7.54
20,2,2,50,4.66,-1,1,No Junction,7.2
10,7,2,49,3.306122448979592,-1,1,No Junction,6.81
35,2,5,49,2.7346938775510203,-1,1,BTP211 - Central Street Junction,7.52
2,1,7,49,3.0,-1,1,BTP051 - Safina Plaza Junction,7.16
125,1,2,49,2.63265306122449,-1,1,No Junction,5.12
41,1,19,49,3.0,-1,1,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",7.39
2,49,3,49,2.3877551020408165,-1,1,BTP051 - Safina Plaza Junction,7.16
64,50,19,48,3.0,-1,1,BTP048 - Shanthala Junction,8.36
124,51,20,48,3.0,-1,1,No Junction,7.28
36,6,7,48,3.0,-1,1,BTP104 - Medical College Circle,7.57
23,11,0,48,2.5208333333333335,-1,1,No Junction,7.54
1,3,8,48,4.40625,-1,1,BTP082 - KR Market Junction,7.55
1,7,18,48,3.09375,-1,1,BTP082 - KR Market Junction,7.55
1,9,7,48,3.09375,-1,1,BTP082 - KR Market Junction,7.55
75,52,7,48,3.0,-1,1,"BTP070 - Cholurpalya Junction, Magadi Road",7.02
16,49,1,47,5.191489361702128,-1,1,No Junction,7.12
23,9,19,47,7.404255319148936,-1,1,No Junction,7.54
1,11,7,47,3.382978723404255,-1,1,BTP082 - KR Market Junction,7.55
41,2,19,47,3.0,-1,1,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",7.39
20,11,5,47,3.4680851063829787,-1,1,No Junction,7.2
3,2,8,47,3.0,-1,1,No Junction,6.79
64,10,20,47,6.76595744680851,-1,1,BTP048 - Shanthala Junction,8.36
17,13,7,47,3.0,-1,1,No Junction,7.53
23,7,19,47,4.595744680851064,-1,1,No Junction,7.54
402,6,20,46,3.0,-1,1,No Junction,6.4
1,11,18,46,4.760869565217392,-1,1,BTP082 - KR Market Junction,7.55
1,12,7,46,3.5869565217391304,-1,1,BTP082 - KR Market Junction,7.55
1,14,18,46,3.0,-1,1,BTP082 - KR Market Junction,7.55
6,7,17,46,6.195652173913044,-1,1,No Junction,8.06
10,5,1,46,2.891304347826087,-1,1,No Junction,6.81
121,6,19,46,6.586956521739131,-1,1,No Junction,7.7
10,1,21,46,3.8260869565217392,-1,1,No Junction,6.81
125,6,4,46,3.6956521739130435,-1,1,No Junction,5.12
795,49,1,45,5.044444444444444,-1,1,No Junction,5.92
72,8,21,45,3.1555555555555554,-1,1,No Junction,7.35
1,14,7,45,3.2,-1,1,BTP082 - KR Market Junction,7.55
10,13,2,44,3.7045454545454546,-1,1,No Junction,6.81
373,49,9,44,7.704545454545454,-1,1,"BTP148 - 17th Main, Doopanahalli Bus Stop",8.43
6,12,19,44,4.704545454545454,-1,1,No Junction,8.06
88,12,4,44,4.2727272727272725,-1,1,No Junction,7.62
833,50,6,44,5.0,-1,1,BTP074 - Leprosy Hospital Junction,6.06
6,46,4,43,3.9302325581395348,-1,1,No Junction,8.06
