cluster,hour,count,risk_score,risk_tier
248,8,16,5.49,🟠 HIGH
248,9,22,5.49,🟠 HIGH
248,20,1,5.49,🟠 HIGH
248,21,9,5.49,🟠 HIGH
248,22,9,5.49,🟠 HIGH
248,23,13,5.49,🟠 HIGH
249,0,2,0.85,🟢 LOW
249,3,5,0.85,🟢 LOW
249,4,5,0.85,🟢 LOW
249,22,2,0.85,🟢 LOW
249,23,4,0.85,🟢 LOW
250,0,1,5.8,🟠 HIGH
250,2,13,5.8,🟠 HIGH
250,3,14,5.8,🟠 HIGH
250,4,9,5.8,🟠 HIGH
250,5,5,5.8,🟠 HIGH
250,6,7,5.8,🟠 HIGH
250,7,1,5.8,🟠 HIGH
250,19,1,5.8,🟠 HIGH
250,20,14,5.8,🟠 HIGH
250,21,9,5.8,🟠 HIGH
250,22,3,5.8,🟠 HIGH
250,23,7,5.8,🟠 HIGH
251,0,4,2.14,🟡 MEDIUM
251,1,4,2.14,🟡 MEDIUM
251,2,5,2.14,🟡 MEDIUM
251,20,1,2.14,🟡 MEDIUM
251,21,2,2.14,🟡 MEDIUM
251,22,1,2.14,🟡 MEDIUM
251,23,6,2.14,🟡 MEDIUM
252,0,1,1.97,🟢 LOW
252,1,11,1.97,🟢 LOW
252,2,5,1.97,🟢 LOW
252,7,1,1.97,🟢 LOW
252,22,1,1.97,🟢 LOW
252,23,2,1.97,🟢 LOW
253,0,17,4.36,🟠 HIGH
253,1,11,4.36,🟠 HIGH
253,2,9,4.36,🟠 HIGH
253,3,8,4.36,🟠 HIGH
253,4,17,4.36,🟠 HIGH
253,5,35,4.36,🟠 HIGH
253,6,50,4.36,🟠 HIGH
253,7,5,4.36,🟠 HIGH
253,8,1,4.36,🟠 HIGH
253,22,8,4.36,🟠 HIGH
253,23,14,4.36,🟠 HIGH
254,20,6,5.14,🟠 HIGH
254,21,21,5.14,🟠 HIGH
254,22,1,5.14,🟠 HIGH
255,0,7,2.77,🟡 MEDIUM
255,1,17,2.77,🟡 MEDIUM
255,2,6,2.77,🟡 MEDIUM
255,3,1,2.77,🟡 MEDIUM
255,4,2,2.77,🟡 MEDIUM
255,21,5,2.77,🟡 MEDIUM
255,23,26,2.77,🟡 MEDIUM
256,0,9,7.15,🔴 CRITICAL
256,1,2,7.15,🔴 CRITICAL
256,2,9,7.15,🔴 CRITICAL
256,3,6,7.15,🔴 CRITICAL
256,4,13,7.15,🔴 CRITICAL
256,5,12,7.15,🔴 CRITICAL
256,6,2,7.15,🔴 CRITICAL
256,7,4,7.15,🔴 CRITICAL
256,9,1,7.15,🔴 CRITICAL
256,19,4,7.15,🔴 CRITICAL
256,20,8,7.15,🔴 CRITICAL
256,21,1,7.15,🔴 CRITICAL
256,22,17,7.15,🔴 CRITICAL
256,23,9,7.15,🔴 CRITICAL
257,3,10,3.92,🟡 MEDIUM
257,4,1,3.92,🟡 MEDIUM
257,5,48,3.92,🟡 MEDIUM
257,6,6,3.92,🟡 MEDIUM
257,21,66,3.92,🟡 MEDIUM
257,22,44,3.92,🟡 MEDIUM
257,23,9,3.92,🟡 MEDIUM
258,0,10,6.7,🟠 HIGH
258,1,12,6.7,🟠 HIGH
258,2,8,6.7,🟠 HIGH
258,3,7,6.7,🟠 HIGH
258,4,19,6.7,🟠 HIGH
258,5,20,6.7,🟠 HIGH
258,6,43,6.7,🟠 HIGH
258,7,23,6.7,🟠 HIGH
258,8,6,6.7,🟠 HIGH
258,9,3,6.7,🟠 HIGH
258,19,2,6.7,🟠 HIGH
258,20,3,6.7,🟠 HIGH
258,21,12,6.7,🟠 HIGH
258,22,22,6.7,🟠 HIGH
258,23,18,6.7,🟠 HIGH
259,0,61,4.66,🟠 HIGH
259,1,32,4.66,🟠 HIGH
259,2,1,4.66,🟠 HIGH
259,3,1,4.66,🟠 HIGH
259,4,1,4.66,🟠 HIGH
259,5,5,4.66,🟠 HIGH
259,6,1,4.66,🟠 HIGH
259,22,20,4.66,🟠 HIGH
259,23,36,4.66,🟠 HIGH
260,0,6,5.88,🟠 HIGH
260,1,3,5.88,🟠 HIGH
260,2,9,5.88,🟠 HIGH
260,3,2,5.88,🟠 HIGH
260,4,16,5.88,🟠 HIGH
260,5,33,5.88,🟠 HIGH
260,6,20,5.88,🟠 HIGH
260,7,11,5.88,🟠 HIGH
260,8,4,5.88,🟠 HIGH
260,9,1,5.88,🟠 HIGH
260,19,6,5.88,🟠 HIGH
260,20,11,5.88,🟠 HIGH
260,21,27,5.88,🟠 HIGH
260,22,23,5.88,🟠 HIGH
260,23,14,5.88,🟠 HIGH
261,0,7,2.55,🟡 MEDIUM
261,1,2,2.55,🟡 MEDIUM
261,2,1,2.55,🟡 MEDIUM
261,5,2,2.55,🟡 MEDIUM
261,6,1,2.55,🟡 MEDIUM
261,20,1,2.55,🟡 MEDIUM
261,21,5,2.55,🟡 MEDIUM
261,23,1,2.55,🟡 MEDIUM
262,0,2,4.4,🟠 HIGH
262,2,1,4.4,🟠 HIGH
262,3,3,4.4,🟠 HIGH
262,4,7,4.4,🟠 HIGH
262,5,8,4.4,🟠 HIGH
262,6,13,4.4,🟠 HIGH
262,19,3,4.4,🟠 HIGH
262,21,3,4.4,🟠 HIGH
262,22,6,4.4,🟠 HIGH
262,23,2,4.4,🟠 HIGH
263,0,1,2.31,🟡 MEDIUM
263,2,2,2.31,🟡 MEDIUM
263,3,2,2.31,🟡 MEDIUM
263,4,2,2.31,🟡 MEDIUM
263,5,8,2.31,🟡 MEDIUM
263,8,2,2.31,🟡 MEDIUM
263,21,1,2.31,🟡 MEDIUM
263,22,1,2.31,🟡 MEDIUM
263,23,1,2.31,🟡 MEDIUM
264,4,3,1.9,🟢 LOW
264,5,8,1.9,🟢 LOW
264,6,7,1.9,🟢 LOW
264,7,1,1.9,🟢 LOW
264,21,1,1.9,🟢 LOW
265,0,5,5.49,🟠 HIGH
265,1,9,5.49,🟠 HIGH
265,2,17,5.49,🟠 HIGH
265,3,22,5.49,🟠 HIGH
265,4,25,5.49,🟠 HIGH
265,5,12,5.49,🟠 HIGH
265,6,38,5.49,🟠 HIGH
265,7,14,5.49,🟠 HIGH
265,8,15,5.49,🟠 HIGH
265,9,1,5.49,🟠 HIGH
265,23,7,5.49,🟠 HIGH
266,3,9,4.19,🟠 HIGH
266,5,2,4.19,🟠 HIGH
266,19,5,4.19,🟠 HIGH
266,21,2,4.19,🟠 HIGH
266,23,1,4.19,🟠 HIGH
267,0,2,3.73,🟡 MEDIUM
267,2,1,3.73,🟡 MEDIUM
267,5,7,3.73,🟡 MEDIUM
267,6,7,3.73,🟡 MEDIUM
267,7,1,3.73,🟡 MEDIUM
267,21,19,3.73,🟡 MEDIUM
267,22,14,3.73,🟡 MEDIUM
267,23,1,3.73,🟡 MEDIUM
268,0,2,2.76,🟡 MEDIUM
268,5,3,2.76,🟡 MEDIUM
268,6,1,2.76,🟡 MEDIUM
268,20,1,2.76,🟡 MEDIUM
268,21,7,2.76,🟡 MEDIUM
268,22,9,2.76,🟡 MEDIUM
268,23,2,2.76,🟡 MEDIUM
269,1,2,4.29,🟠 HIGH
269,2,10,4.29,🟠 HIGH
269,3,9,4.29,🟠 HIGH
269,4,3,4.29,🟠 HIGH
269,5,2,4.29,🟠 HIGH
269,6,2,4.29,🟠 HIGH
269,7,3,4.29,🟠 HIGH
269,8,3,4.29,🟠 HIGH
269,20,3,4.29,🟠 HIGH
269,21,3,4.29,🟠 HIGH
269,22,6,4.29,🟠 HIGH
269,23,18,4.29,🟠 HIGH
270,2,2,7.7,🔴 CRITICAL
270,3,4,7.7,🔴 CRITICAL
270,4,1,7.7,🔴 CRITICAL
270,5,3,7.7,🔴 CRITICAL
270,6,9,7.7,🔴 CRITICAL
270,7,1,7.7,🔴 CRITICAL
270,19,14,7.7,🔴 CRITICAL
270,20,12,7.7,🔴 CRITICAL
270,21,3,7.7,🔴 CRITICAL
270,23,1,7.7,🔴 CRITICAL
271,4,19,4.05,🟠 HIGH
271,5,104,4.05,🟠 HIGH
271,6,11,4.05,🟠 HIGH
271,20,4,4.05,🟠 HIGH
271,21,61,4.05,🟠 HIGH
271,22,33,4.05,🟠 HIGH
271,23,8,4.05,🟠 HIGH
272,2,1,4.21,🟠 HIGH
272,5,29,4.21,🟠 HIGH
272,6,21,4.21,🟠 HIGH
272,7,1,4.21,🟠 HIGH
272,19,1,4.21,🟠 HIGH
272,20,5,4.21,🟠 HIGH
272,21,174,4.21,🟠 HIGH
272,22,83,4.21,🟠 HIGH
272,23,62,4.21,🟠 HIGH
273,2,3,4.93,🟠 HIGH
273,3,4,4.93,🟠 HIGH
273,4,1,4.93,🟠 HIGH
273,5,4,4.93,🟠 HIGH
273,6,3,4.93,🟠 HIGH
273,7,3,4.93,🟠 HIGH
273,8,1,4.93,🟠 HIGH
273,20,2,4.93,🟠 HIGH
273,21,1,4.93,🟠 HIGH
273,23,7,4.93,🟠 HIGH
274,0,11,5.82,🟠 HIGH
274,1,7,5.82,🟠 HIGH
274,2,25,5.82,🟠 HIGH
274,3,14,5.82,🟠 HIGH
274,4,17,5.82,🟠 HIGH
274,5,20,5.82,🟠 HIGH
274,6,1,5.82,🟠 HIGH
274,9,1,5.82,🟠 HIGH
274,21,9,5.82,🟠 HIGH
274,22,33,5.82,🟠 HIGH
274,23,24,5.82,🟠 HIGH
275,2,6,1.79,🟢 LOW
275,5,4,1.79,🟢 LOW
275,6,3,1.79,🟢 LOW
275,20,1,1.79,🟢 LOW
275,21,1,1.79,🟢 LOW
275,22,3,1.79,🟢 LOW
275,23,1,1.79,🟢 LOW
276,1,1,3.44,🟡 MEDIUM
276,3,31,3.44,🟡 MEDIUM
276,4,12,3.44,🟡 MEDIUM
276,5,20,3.44,🟡 MEDIUM
276,6,1,3.44,🟡 MEDIUM
276,21,18,3.44,🟡 MEDIUM
276,22,16,3.44,🟡 MEDIUM
276,23,12,3.44,🟡 MEDIUM
277,0,31,6.64,🟠 HIGH
277,1,17,6.64,🟠 HIGH
277,2,15,6.64,🟠 HIGH
277,3,8,6.64,🟠 HIGH
277,4,26,6.64,🟠 HIGH
277,5,40,6.64,🟠 HIGH
277,6,35,6.64,🟠 HIGH
277,7,13,6.64,🟠 HIGH
277,8,34,6.64,🟠 HIGH
277,9,25,6.64,🟠 HIGH
277,11,11,6.64,🟠 HIGH
277,17,6,6.64,🟠 HIGH
277,20,1,6.64,🟠 HIGH
277,21,74,6.64,🟠 HIGH
277,22,40,6.64,🟠 HIGH
277,23,19,6.64,🟠 HIGH
278,2,4,2.84,🟡 MEDIUM
278,3,4,2.84,🟡 MEDIUM
278,5,1,2.84,🟡 MEDIUM
278,20,2,2.84,🟡 MEDIUM
278,22,4,2.84,🟡 MEDIUM
279,5,10,5.87,🟠 HIGH
279,6,6,5.87,🟠 HIGH
279,7,5,5.87,🟠 HIGH
279,20,11,5.87,🟠 HIGH
279,21,17,5.87,🟠 HIGH
279,22,28,5.87,🟠 HIGH
280,0,4,5.94,🟠 HIGH
280,1,13,5.94,🟠 HIGH
280,2,26,5.94,🟠 HIGH
280,3,11,5.94,🟠 HIGH
280,4,8,5.94,🟠 HIGH
280,5,18,5.94,🟠 HIGH
280,6,15,5.94,🟠 HIGH
280,7,10,5.94,🟠 HIGH
280,8,6,5.94,🟠 HIGH
280,19,1,5.94,🟠 HIGH
280,22,1,5.94,🟠 HIGH
281,0,8,5.61,🟠 HIGH
281,2,1,5.61,🟠 HIGH
281,4,1,5.61,🟠 HIGH
281,5,11,5.61,🟠 HIGH
281,6,2,5.61,🟠 HIGH
281,7,8,5.61,🟠 HIGH
281,11,12,5.61,🟠 HIGH
281,13,2,5.61,🟠 HIGH
281,22,20,5.61,🟠 HIGH
281,23,1,5.61,🟠 HIGH
282,0,3,5.93,🟠 HIGH
282,1,3,5.93,🟠 HIGH
282,2,2,5.93,🟠 HIGH
282,3,3,5.93,🟠 HIGH
282,4,2,5.93,🟠 HIGH
282,5,2,5.93,🟠 HIGH
282,6,3,5.93,🟠 HIGH
282,7,10,5.93,🟠 HIGH
282,8,2,5.93,🟠 HIGH
282,19,9,5.93,🟠 HIGH
282,20,3,5.93,🟠 HIGH
282,21,5,5.93,🟠 HIGH
282,22,8,5.93,🟠 HIGH
282,23,8,5.93,🟠 HIGH
283,0,28,6.35,🟠 HIGH
283,1,1,6.35,🟠 HIGH
283,2,25,6.35,🟠 HIGH
283,3,25,6.35,🟠 HIGH
283,4,19,6.35,🟠 HIGH
283,5,61,6.35,🟠 HIGH
283,6,23,6.35,🟠 HIGH
283,7,15,6.35,🟠 HIGH
283,8,3,6.35,🟠 HIGH
283,20,2,6.35,🟠 HIGH
283,21,2,6.35,🟠 HIGH
283,22,2,6.35,🟠 HIGH
283,23,11,6.35,🟠 HIGH
284,0,4,2.67,🟡 MEDIUM
284,1,4,2.67,🟡 MEDIUM
284,6,10,2.67,🟡 MEDIUM
284,23,9,2.67,🟡 MEDIUM
285,0,7,5.71,🟠 HIGH
285,1,6,5.71,🟠 HIGH
285,2,5,5.71,🟠 HIGH
285,4,7,5.71,🟠 HIGH
285,5,5,5.71,🟠 HIGH
285,6,14,5.71,🟠 HIGH
285,7,1,5.71,🟠 HIGH
285,8,9,5.71,🟠 HIGH
285,9,4,5.71,🟠 HIGH
285,19,1,5.71,🟠 HIGH
285,21,2,5.71,🟠 HIGH
285,22,12,5.71,🟠 HIGH
285,23,17,5.71,🟠 HIGH
286,0,3,2.67,🟡 MEDIUM
286,1,2,2.67,🟡 MEDIUM
286,3,5,2.67,🟡 MEDIUM
286,4,5,2.67,🟡 MEDIUM
286,5,3,2.67,🟡 MEDIUM
286,6,3,2.67,🟡 MEDIUM
286,22,1,2.67,🟡 MEDIUM
286,23,5,2.67,🟡 MEDIUM
287,0,2,7.5,🔴 CRITICAL
287,1,5,7.5,🔴 CRITICAL
287,2,3,7.5,🔴 CRITICAL
287,3,8,7.5,🔴 CRITICAL
287,4,5,7.5,🔴 CRITICAL
287,5,15,7.5,🔴 CRITICAL
287,6,14,7.5,🔴 CRITICAL
287,7,10,7.5,🔴 CRITICAL
287,8,6,7.5,🔴 CRITICAL
287,9,12,7.5,🔴 CRITICAL
287,10,4,7.5,🔴 CRITICAL
287,11,3,7.5,🔴 CRITICAL
287,12,7,7.5,🔴 CRITICAL
287,20,1,7.5,🔴 CRITICAL
287,21,2,7.5,🔴 CRITICAL
287,23,1,7.5,🔴 CRITICAL
288,0,9,4.91,🟠 HIGH
288,4,5,4.91,🟠 HIGH
288,5,70,4.91,🟠 HIGH
288,6,63,4.91,🟠 HIGH
288,7,5,4.91,🟠 HIGH
288,8,2,4.91,🟠 HIGH
288,21,20,4.91,🟠 HIGH
288,22,20,4.91,🟠 HIGH
288,23,3,4.91,🟠 HIGH
289,0,1,5.28,🟠 HIGH
289,3,7,5.28,🟠 HIGH
289,4,10,5.28,🟠 HIGH
289,5,45,5.28,🟠 HIGH
289,6,21,5.28,🟠 HIGH
289,7,4,5.28,🟠 HIGH
289,8,1,5.28,🟠 HIGH
289,19,7,5.28,🟠 HIGH
289,20,15,5.28,🟠 HIGH
289,21,1,5.28,🟠 HIGH
289,22,4,5.28,🟠 HIGH
289,23,8,5.28,🟠 HIGH
290,0,8,5.49,🟠 HIGH
290,2,19,5.49,🟠 HIGH
290,3,6,5.49,🟠 HIGH
290,4,1,5.49,🟠 HIGH
290,5,9,5.49,🟠 HIGH
290,6,3,5.49,🟠 HIGH
290,7,3,5.49,🟠 HIGH
290,11,1,5.49,🟠 HIGH
290,21,3,5.49,🟠 HIGH
290,22,6,5.49,🟠 HIGH
290,23,2,5.49,🟠 HIGH
291,0,3,6.93,🟠 HIGH
291,1,13,6.93,🟠 HIGH
291,2,2,6.93,🟠 HIGH
291,3,7,6.93,🟠 HIGH
291,4,5,6.93,🟠 HIGH
291,5,67,6.93,🟠 HIGH
291,6,132,6.93,🟠 HIGH
291,7,96,6.93,🟠 HIGH
291,8,35,6.93,🟠 HIGH
291,9,10,6.93,🟠 HIGH
291,13,1,6.93,🟠 HIGH
291,21,11,6.93,🟠 HIGH
291,22,118,6.93,🟠 HIGH
291,23,26,6.93,🟠 HIGH
292,5,3,0.85,🟢 LOW
292,6,8,0.85,🟢 LOW
292,21,2,0.85,🟢 LOW
292,22,3,0.85,🟢 LOW
292,23,2,0.85,🟢 LOW
293,4,23,6.24,🟠 HIGH
293,5,10,6.24,🟠 HIGH
293,6,19,6.24,🟠 HIGH
293,7,11,6.24,🟠 HIGH
293,8,4,6.24,🟠 HIGH
293,19,5,6.24,🟠 HIGH
293,21,5,6.24,🟠 HIGH
293,22,23,6.24,🟠 HIGH
293,23,2,6.24,🟠 HIGH
294,0,3,6.21,🟠 HIGH
294,1,13,6.21,🟠 HIGH
294,2,41,6.21,🟠 HIGH
294,3,20,6.21,🟠 HIGH
294,4,37,6.21,🟠 HIGH
294,5,61,6.21,🟠 HIGH
294,6,33,6.21,🟠 HIGH
294,7,40,6.21,🟠 HIGH
294,8,22,6.21,🟠 HIGH
294,19,11,6.21,🟠 HIGH
294,20,2,6.21,🟠 HIGH
294,21,6,6.21,🟠 HIGH
294,22,22,6.21,🟠 HIGH
294,23,13,6.21,🟠 HIGH
295,0,24,6.58,🟠 HIGH
295,1,19,6.58,🟠 HIGH
295,2,36,6.58,🟠 HIGH
295,3,60,6.58,🟠 HIGH
295,4,79,6.58,🟠 HIGH
295,5,21,6.58,🟠 HIGH
295,6,26,6.58,🟠 HIGH
295,7,16,6.58,🟠 HIGH
295,8,2,6.58,🟠 HIGH
295,19,1,6.58,🟠 HIGH
295,20,2,6.58,🟠 HIGH
295,21,28,6.58,🟠 HIGH
295,22,22,6.58,🟠 HIGH
295,23,4,6.58,🟠 HIGH
296,0,1,2.24,🟡 MEDIUM
296,2,19,2.24,🟡 MEDIUM
296,3,3,2.24,🟡 MEDIUM
296,4,2,2.24,🟡 MEDIUM
296,5,11,2.24,🟡 MEDIUM
296,21,2,2.24,🟡 MEDIUM
296,23,1,2.24,🟡 MEDIUM
297,1,1,5.97,🟠 HIGH
297,2,2,5.97,🟠 HIGH
297,3,4,5.97,🟠 HIGH
297,4,11,5.97,🟠 HIGH
297,5,3,5.97,🟠 HIGH
297,6,12,5.97,🟠 HIGH
297,7,7,5.97,🟠 HIGH
297,8,5,5.97,🟠 HIGH
297,9,1,5.97,🟠 HIGH
297,21,2,5.97,🟠 HIGH
297,23,2,5.97,🟠 HIGH
298,0,4,6.78,🟠 HIGH
298,3,1,6.78,🟠 HIGH
298,5,26,6.78,🟠 HIGH
298,6,9,6.78,🟠 HIGH
298,7,7,6.78,🟠 HIGH
298,8,9,6.78,🟠 HIGH
298,9,12,6.78,🟠 HIGH
298,20,2,6.78,🟠 HIGH
298,21,4,6.78,🟠 HIGH
298,22,3,6.78,🟠 HIGH
298,23,10,6.78,🟠 HIGH
299,0,7,4.37,🟠 HIGH
299,2,12,4.37,🟠 HIGH
299,3,6,4.37,🟠 HIGH
299,4,6,4.37,🟠 HIGH
299,6,3,4.37,🟠 HIGH
299,7,4,4.37,🟠 HIGH
299,8,5,4.37,🟠 HIGH
299,9,1,4.37,🟠 HIGH
299,21,5,4.37,🟠 HIGH
299,22,10,4.37,🟠 HIGH
299,23,12,4.37,🟠 HIGH
300,4,4,0.58,🟢 LOW
300,5,12,0.58,🟢 LOW
301,3,6,4.97,🟠 HIGH
301,4,1,4.97,🟠 HIGH
301,5,4,4.97,🟠 HIGH
301,20,4,4.97,🟠 HIGH
301,21,5,4.97,🟠 HIGH
301,22,8,4.97,🟠 HIGH
301,23,2,4.97,🟠 HIGH
302,0,3,5.56,🟠 HIGH
302,1,3,5.56,🟠 HIGH
302,3,1,5.56,🟠 HIGH
302,5,3,5.56,🟠 HIGH
302,6,8,5.56,🟠 HIGH
302,7,17,5.56,🟠 HIGH
302,8,6,5.56,🟠 HIGH
302,21,2,5.56,🟠 HIGH
302,22,3,5.56,🟠 HIGH
302,23,12,5.56,🟠 HIGH
303,8,7,4.01,🟠 HIGH
303,11,4,4.01,🟠 HIGH
303,20,4,4.01,🟠 HIGH
304,1,10,6.12,🟠 HIGH
304,3,4,6.12,🟠 HIGH
304,5,12,6.12,🟠 HIGH
304,7,9,6.12,🟠 HIGH
304,8,29,6.12,🟠 HIGH
304,11,10,6.12,🟠 HIGH
304,20,6,6.12,🟠 HIGH
304,22,2,6.12,🟠 HIGH
305,0,3,5.61,🟠 HIGH
305,1,11,5.61,🟠 HIGH
305,2,3,5.61,🟠 HIGH
305,3,2,5.61,🟠 HIGH
305,4,5,5.61,🟠 HIGH
305,5,13,5.61,🟠 HIGH
305,6,18,5.61,🟠 HIGH
305,7,20,5.61,🟠 HIGH
305,8,12,5.61,🟠 HIGH
305,21,1,5.61,🟠 HIGH
305,22,4,5.61,🟠 HIGH
305,23,1,5.61,🟠 HIGH
306,1,5,7.19,🔴 CRITICAL
306,2,2,7.19,🔴 CRITICAL
306,4,2,7.19,🔴 CRITICAL
306,5,1,7.19,🔴 CRITICAL
306,6,24,7.19,🔴 CRITICAL
306,7,12,7.19,🔴 CRITICAL
306,8,30,7.19,🔴 CRITICAL
306,22,3,7.19,🔴 CRITICAL
306,23,6,7.19,🔴 CRITICAL
307,0,11,7.77,🔴 CRITICAL
307,2,8,7.77,🔴 CRITICAL
307,4,2,7.77,🔴 CRITICAL
307,5,6,7.77,🔴 CRITICAL
307,20,27,7.77,🔴 CRITICAL
307,21,6,7.77,🔴 CRITICAL
307,22,1,7.77,🔴 CRITICAL
307,23,1,7.77,🔴 CRITICAL
308,0,1,4.43,🟠 HIGH
308,2,19,4.43,🟠 HIGH
308,3,3,4.43,🟠 HIGH
308,5,1,4.43,🟠 HIGH
308,7,1,4.43,🟠 HIGH
309,0,3,3.16,🟡 MEDIUM
309,20,1,3.16,🟡 MEDIUM
309,21,5,3.16,🟡 MEDIUM
309,22,17,3.16,🟡 MEDIUM
309,23,33,3.16,🟡 MEDIUM
310,0,12,4.9,🟠 HIGH
310,1,9,4.9,🟠 HIGH
310,2,15,4.9,🟠 HIGH
310,3,23,4.9,🟠 HIGH
310,4,8,4.9,🟠 HIGH
310,5,17,4.9,🟠 HIGH
310,6,15,4.9,🟠 HIGH
310,7,16,4.9,🟠 HIGH
310,8,3,4.9,🟠 HIGH
310,20,2,4.9,🟠 HIGH
310,21,14,4.9,🟠 HIGH
310,22,22,4.9,🟠 HIGH
310,23,13,4.9,🟠 HIGH
311,0,8,5.82,🟠 HIGH
311,1,24,5.82,🟠 HIGH
311,2,86,5.82,🟠 HIGH
311,3,32,5.82,🟠 HIGH
311,4,29,5.82,🟠 HIGH
311,5,12,5.82,🟠 HIGH
311,6,8,5.82,🟠 HIGH
